Fecha,Precio,Compras,Ventas,hour,weekday,quarter,month,night,weekend
2018-07-03 12:00:00,62.78,31577.6,29589.1,12,1,3,7,False,False
2018-07-03 13:00:00,62.52,31957.1,29893.1,13,1,3,7,False,False
2018-07-03 14:00:00,62.01,31440.0,29796.2,14,1,3,7,False,False
2018-07-03 15:00:00,61.89,31278.5,29390.0,15,1,3,7,False,False
2018-07-03 16:00:00,61.96,31341.0,29769.2,16,1,3,7,False,False
2018-07-03 17:00:00,62.0,31435.2,29788.1,17,1,3,7,False,False
2018-07-03 18:00:00,63.17,30493.9,30854.3,18,1,3,7,False,False
2018-07-03 19:00:00,62.93,30084.8,30268.9,19,1,3,7,False,False
2018-07-03 20:00:00,63.03,30093.0,29318.1,20,1,3,7,False,False
2018-07-03 21:00:00,62.69,29811.6,27478.2,21,1,3,7,False,False
2018-07-03 22:00:00,63.87,29037.9,28290.6,22,1,3,7,False,False
2018-07-03 23:00:00,61.45,27479.8,25612.3,23,1,3,7,True,False
2018-07-04 00:00:00,61.4,25263.5,22963.5,0,2,3,7,True,False
2018-07-04 00:00:00,61.4,25263.5,22963.5,0,2,3,7,True,False
2018-07-04 01:00:00,59.19,23665.7,21365.7,1,2,3,7,True,False
2018-07-04 01:00:00,59.19,23665.7,21365.7,1,2,3,7,True,False
2018-07-04 02:00:00,59.09,22938.3,20638.3,2,2,3,7,True,False
2018-07-04 02:00:00,59.09,22938.3,20638.3,2,2,3,7,True,False
2018-07-04 03:00:00,59.19,22091.0,19791.0,3,2,3,7,True,False
2018-07-04 03:00:00,59.19,22091.0,19791.0,3,2,3,7,True,False
2018-07-04 04:00:00,59.19,21741.0,19441.0,4,2,3,7,True,False
2018-07-04 04:00:00,59.19,21741.0,19441.0,4,2,3,7,True,False
2018-07-04 05:00:00,60.0,21944.6,19644.6,5,2,3,7,True,False
2018-07-04 05:00:00,60.0,21944.6,19644.6,5,2,3,7,True,False
2018-07-04 06:00:00,60.15,22530.8,20230.8,6,2,3,7,True,False
2018-07-04 06:00:00,60.15,22530.8,20230.8,6,2,3,7,True,False
2018-07-04 07:00:00,59.98,24044.2,21049.9,7,2,3,7,True,False
2018-07-04 07:00:00,59.98,24044.2,21049.9,7,2,3,7,True,False
2018-07-04 08:00:00,62.19,25553.7,24330.6,8,2,3,7,False,False
2018-07-04 08:00:00,62.19,25553.7,24330.6,8,2,3,7,False,False
2018-07-04 09:00:00,63.12,27660.2,27233.3,9,2,3,7,False,False
2018-07-04 09:00:00,63.12,27660.2,27233.3,9,2,3,7,False,False
2018-07-04 10:00:00,63.3,28850.2,28254.0,10,2,3,7,False,False
2018-07-04 10:00:00,63.3,28850.2,28254.0,10,2,3,7,False,False
2018-07-04 11:00:00,63.49,29461.7,29420.9,11,2,3,7,False,False
2018-07-04 11:00:00,63.49,29461.7,29420.9,11,2,3,7,False,False
2018-07-04 12:00:00,62.83,30986.6,30064.8,12,2,3,7,False,False
2018-07-04 12:00:00,62.83,30986.6,30064.8,12,2,3,7,False,False
2018-07-04 13:00:00,62.5,31746.8,30311.7,13,2,3,7,False,False
2018-07-04 13:00:00,62.5,31746.8,30311.7,13,2,3,7,False,False
2018-07-04 14:00:00,62.01,32679.2,31549.7,14,2,3,7,False,False
2018-07-04 14:00:00,62.01,32679.2,31549.7,14,2,3,7,False,False
2018-07-04 15:00:00,61.14,32711.2,31484.4,15,2,3,7,False,False
2018-07-04 15:00:00,61.14,32711.2,31484.4,15,2,3,7,False,False
2018-07-04 16:00:00,60.5,32637.8,31837.0,16,2,3,7,False,False
2018-07-04 16:00:00,60.5,32637.8,31837.0,16,2,3,7,False,False
2018-07-04 17:00:00,60.83,32418.8,32455.8,17,2,3,7,False,False
2018-07-04 17:00:00,60.83,32418.8,32455.8,17,2,3,7,False,False
2018-07-04 18:00:00,60.83,31632.0,32365.9,18,2,3,7,False,False
2018-07-04 18:00:00,60.83,31632.0,32365.9,18,2,3,7,False,False
2018-07-04 19:00:00,60.38,30597.9,31938.7,19,2,3,7,False,False
2018-07-04 19:00:00,60.38,30597.9,31938.7,19,2,3,7,False,False
2018-07-04 20:00:00,59.93,30545.0,30172.4,20,2,3,7,False,False
2018-07-04 20:00:00,59.93,30545.0,30172.4,20,2,3,7,False,False
2018-07-04 21:00:00,58.59,30383.1,28002.9,21,2,3,7,False,False
2018-07-04 21:00:00,58.59,30383.1,28002.9,21,2,3,7,False,False
2018-07-04 22:00:00,62.01,29175.5,29413.4,22,2,3,7,False,False
2018-07-04 22:00:00,62.01,29175.5,29413.4,22,2,3,7,False,False
2018-07-04 23:00:00,58.68,27750.6,26599.7,23,2,3,7,True,False
2018-07-04 23:00:00,58.68,27750.6,26599.7,23,2,3,7,True,False
2018-07-05 00:00:00,56.88,26287.6,23987.6,0,3,3,7,True,False
2018-07-05 01:00:00,52.09,24497.5,22197.5,1,3,3,7,True,False
2018-07-05 02:00:00,51.75,23213.8,20913.8,2,3,3,7,True,False
2018-07-05 03:00:00,51.79,22535.4,20235.4,3,3,3,7,True,False
2018-07-05 04:00:00,51.63,21808.5,19508.5,4,3,3,7,True,False
2018-07-05 05:00:00,52.34,22061.5,19761.5,5,3,3,7,True,False
2018-07-05 06:00:00,55.35,22814.1,20514.1,6,3,3,7,True,False
2018-07-05 07:00:00,57.71,24110.7,21373.4,7,3,3,7,True,False
2018-07-05 08:00:00,61.21,25773.0,24029.4,8,3,3,7,False,False
2018-07-05 09:00:00,61.21,28386.5,25670.8,9,3,3,7,False,False
2018-07-05 10:00:00,61.85,29461.1,27820.2,10,3,3,7,False,False
2018-07-05 11:00:00,62.09,30253.6,28889.0,11,3,3,7,False,False
2018-07-05 12:00:00,61.89,31557.1,28862.8,12,3,3,7,False,False
2018-07-05 13:00:00,62.01,31973.1,28923.1,13,3,3,7,False,False
2018-07-05 14:00:00,62.19,32476.5,29426.5,14,3,3,7,False,False
2018-07-05 15:00:00,62.64,32432.2,29382.2,15,3,3,7,False,False
2018-07-05 16:00:00,62.19,32181.5,29131.5,16,3,3,7,False,False
2018-07-05 17:00:00,62.12,31983.1,29021.9,17,3,3,7,False,False
2018-07-05 18:00:00,61.99,31191.7,28194.6,18,3,3,7,False,False
2018-07-05 19:00:00,61.75,29221.7,27138.8,19,3,3,7,False,False
2018-07-05 20:00:00,61.4,29168.1,26118.1,20,3,3,7,False,False
2018-07-05 21:00:00,61.79,28861.8,25811.8,21,3,3,7,False,False
2018-07-05 22:00:00,61.86,28830.8,25780.8,22,3,3,7,False,False
2018-07-05 23:00:00,61.85,27190.0,24890.0,23,3,3,7,True,False
2018-07-06 00:00:00,61.03,26092.2,23792.2,0,4,3,7,True,False
2018-07-06 01:00:00,58.01,24480.9,22180.9,1,4,3,7,True,False
2018-07-06 02:00:00,56.08,23083.6,20783.6,2,4,3,7,True,False
2018-07-06 03:00:00,55.0,22331.3,20031.3,3,4,3,7,True,False
2018-07-06 04:00:00,54.43,21951.6,19651.6,4,4,3,7,True,False
2018-07-06 05:00:00,56.9,21970.6,19670.6,5,4,3,7,True,False
2018-07-06 06:00:00,60.15,23121.3,20821.3,6,4,3,7,True,False
2018-07-06 07:00:00,59.4,24472.1,21422.1,7,4,3,7,True,False
2018-07-06 08:00:00,61.4,26395.8,23345.8,8,4,3,7,False,False
2018-07-06 09:00:00,62.0,29027.2,25977.2,9,4,3,7,False,False
2018-07-06 10:00:00,62.0,30196.7,27146.7,10,4,3,7,False,False
2018-07-06 11:00:00,62.41,30709.0,27659.0,11,4,3,7,False,False
2018-07-06 12:00:00,63.01,31550.1,28500.1,12,4,3,7,False,False
2018-07-06 13:00:00,63.09,31922.8,28872.8,13,4,3,7,False,False
2018-07-06 14:00:00,62.64,31572.9,28522.9,14,4,3,7,False,False
2018-07-06 15:00:00,62.18,31228.4,28178.4,15,4,3,7,False,False
2018-07-06 16:00:00,61.9,31255.4,28205.4,16,4,3,7,False,False
2018-07-06 17:00:00,61.7,30914.7,27864.7,17,4,3,7,False,False
2018-07-06 18:00:00,61.4,30483.9,27433.9,18,4,3,7,False,False
2018-07-06 19:00:00,61.25,29802.6,26752.6,19,4,3,7,False,False
2018-07-06 20:00:00,61.86,29596.3,26546.3,20,4,3,7,False,False
2018-07-06 21:00:00,62.0,29272.4,26222.4,21,4,3,7,False,False
2018-07-06 22:00:00,61.4,28587.4,25537.4,22,4,3,7,False,False
2018-07-06 23:00:00,60.55,26770.4,24470.4,23,4,3,7,True,False
2018-07-07 00:00:00,61.81,25801.2,23501.2,0,5,3,7,True,True
2018-07-07 01:00:00,60.55,23962.1,21662.1,1,5,3,7,True,True
2018-07-07 02:00:00,61.21,23024.6,20874.6,2,5,3,7,True,True
2018-07-07 03:00:00,61.14,22115.5,19965.5,3,5,3,7,True,True
2018-07-07 04:00:00,61.1,21457.7,19307.7,4,5,3,7,True,True
2018-07-07 05:00:00,61.14,21116.4,18966.4,5,5,3,7,True,True
2018-07-07 06:00:00,60.55,20703.6,18603.6,6,5,3,7,True,True
2018-07-07 07:00:00,60.0,20575.1,18475.1,7,5,3,7,True,True
2018-07-07 08:00:00,60.02,22529.3,19629.3,8,5,3,7,False,True
2018-07-07 09:00:00,61.1,24772.2,21872.2,9,5,3,7,False,True
2018-07-07 10:00:00,61.21,26684.5,23784.5,10,5,3,7,False,True
2018-07-07 11:00:00,61.14,27394.7,24544.7,11,5,3,7,False,True
2018-07-07 12:00:00,61.1,27669.8,24819.8,12,5,3,7,False,True
2018-07-07 13:00:00,61.21,28309.7,25459.7,13,5,3,7,False,True
2018-07-07 14:00:00,61.12,28071.3,25221.3,14,5,3,7,False,True
2018-07-07 15:00:00,60.5,27580.6,24730.6,15,5,3,7,False,True
2018-07-07 16:00:00,60.0,27267.1,24417.1,16,5,3,7,False,True
2018-07-07 17:00:00,59.51,27287.1,24437.1,17,5,3,7,False,True
2018-07-07 18:00:00,59.51,27007.8,24157.8,18,5,3,7,False,True
2018-07-07 19:00:00,59.51,26747.6,23897.6,19,5,3,7,False,True
2018-07-07 20:00:00,60.22,26343.5,23493.5,20,5,3,7,False,True
2018-07-07 21:00:00,61.14,26439.9,23589.9,21,5,3,7,False,True
2018-07-07 22:00:00,61.4,26785.4,23885.4,22,5,3,7,False,True
2018-07-07 23:00:00,60.29,25189.5,22889.5,23,5,3,7,True,True
2018-07-08 00:00:00,58.68,23389.5,21089.5,0,6,3,7,True,True
2018-07-08 01:00:00,56.93,21802.9,19652.9,1,6,3,7,True,True
2018-07-08 02:00:00,55.06,20615.9,18465.9,2,6,3,7,True,True
2018-07-08 03:00:00,52.41,19971.8,17821.8,3,6,3,7,True,True
2018-07-08 04:00:00,52.0,19451.7,17301.7,4,6,3,7,True,True
2018-07-08 05:00:00,52.0,19189.1,17039.1,5,6,3,7,True,True
2018-07-08 06:00:00,52.02,18933.7,16783.7,6,6,3,7,True,True
2018-07-08 07:00:00,51.17,18732.7,16582.7,7,6,3,7,True,True
2018-07-08 08:00:00,52.27,19821.2,17671.2,8,6,3,7,False,True
2018-07-08 09:00:00,53.58,21919.6,19769.6,9,6,3,7,False,True
2018-07-08 10:00:00,57.6,23499.9,21349.9,10,6,3,7,False,True
2018-07-08 11:00:00,60.07,24817.2,22717.2,11,6,3,7,False,True
2018-07-08 12:00:00,60.95,25478.6,23378.6,12,6,3,7,False,True
2018-07-08 13:00:00,60.97,25646.9,23496.9,13,6,3,7,False,True
2018-07-08 14:00:00,61.14,25754.1,23604.1,14,6,3,7,False,True
2018-07-08 15:00:00,60.95,25457.1,23307.1,15,6,3,7,False,True
2018-07-08 16:00:00,60.15,24992.1,22842.1,16,6,3,7,False,True
2018-07-08 17:00:00,60.95,25068.9,22918.9,17,6,3,7,False,True
2018-07-08 18:00:00,60.0,25193.4,22293.4,18,6,3,7,False,True
2018-07-08 19:00:00,60.03,25135.7,22235.7,19,6,3,7,False,True
2018-07-08 20:00:00,57.6,24623.5,21723.5,20,6,3,7,False,True
2018-07-08 21:00:00,61.4,24907.6,22607.6,21,6,3,7,False,True
2018-07-08 22:00:00,62.27,25840.2,23540.2,22,6,3,7,False,True
2018-07-08 23:00:00,61.4,24583.7,22283.7,23,6,3,7,True,True
2018-07-09 00:00:00,61.4,24724.2,22981.5,0,0,3,7,True,False
2018-07-09 01:00:00,58.15,23053.3,20903.3,1,0,3,7,True,False
2018-07-09 02:00:00,53.27,21865.6,19715.6,2,0,3,7,True,False
2018-07-09 03:00:00,52.05,21138.2,18988.2,3,0,3,7,True,False
2018-07-09 04:00:00,51.98,20898.4,18748.4,4,0,3,7,True,False
2018-07-09 05:00:00,52.26,21340.4,19190.4,5,0,3,7,True,False
2018-07-09 06:00:00,58.18,22963.0,20863.0,6,0,3,7,True,False
2018-07-09 07:00:00,61.55,25648.3,22898.3,7,0,3,7,True,False
2018-07-09 08:00:00,62.89,28156.2,25356.2,8,0,3,7,False,False
2018-07-09 09:00:00,63.17,30326.0,27526.0,9,0,3,7,False,False
2018-07-09 10:00:00,63.91,32097.1,29297.1,10,0,3,7,False,False
2018-07-09 11:00:00,64.5,33042.1,30292.1,11,0,3,7,False,False
2018-07-09 12:00:00,64.86,33890.2,31140.2,12,0,3,7,False,False
2018-07-09 13:00:00,64.95,34361.6,31611.6,13,0,3,7,False,False
2018-07-09 14:00:00,64.75,34217.6,31467.6,14,0,3,7,False,False
2018-07-09 15:00:00,64.1,34070.6,31320.6,15,0,3,7,False,False
2018-07-09 16:00:00,63.91,33859.3,31109.3,16,0,3,7,False,False
2018-07-09 17:00:00,63.67,33690.5,30940.5,17,0,3,7,False,False
2018-07-09 18:00:00,63.01,32862.2,30112.2,18,0,3,7,False,False
2018-07-09 19:00:00,62.64,32462.8,29712.8,19,0,3,7,False,False
2018-07-09 20:00:00,62.41,32137.4,29387.4,20,0,3,7,False,False
2018-07-09 21:00:00,62.97,31669.8,28919.8,21,0,3,7,False,False
2018-07-09 22:00:00,63.17,31715.9,28915.9,22,0,3,7,False,False
2018-07-09 23:00:00,61.86,29298.7,27298.7,23,0,3,7,True,False
2018-07-10 00:00:00,61.14,27738.9,25738.9,0,1,3,7,True,False
2018-07-10 01:00:00,56.9,25834.5,23834.5,1,1,3,7,True,False
2018-07-10 02:00:00,54.18,24537.6,22537.6,2,1,3,7,True,False
2018-07-10 03:00:00,52.74,23769.6,21769.6,3,1,3,7,True,False
2018-07-10 04:00:00,52.3,23361.2,21361.2,4,1,3,7,True,False
2018-07-10 05:00:00,53.26,23415.1,21415.1,5,1,3,7,True,False
2018-07-10 06:00:00,57.93,24568.9,22618.9,6,1,3,7,True,False
2018-07-10 07:00:00,60.69,26521.5,23771.5,7,1,3,7,True,False
2018-07-10 08:00:00,62.0,29018.5,26218.5,8,1,3,7,False,False
2018-07-10 09:00:00,63.17,31219.1,28419.1,9,1,3,7,False,False
2018-07-10 10:00:00,63.17,32632.1,29832.1,10,1,3,7,False,False
2018-07-10 11:00:00,63.57,33405.2,30655.2,11,1,3,7,False,False
2018-07-10 12:00:00,64.09,34394.0,31644.0,12,1,3,7,False,False
2018-07-10 13:00:00,64.71,34757.9,32007.9,13,1,3,7,False,False
2018-07-10 14:00:00,64.02,34671.8,31921.8,14,1,3,7,False,False
2018-07-10 15:00:00,63.8,34247.7,31497.7,15,1,3,7,False,False
2018-07-10 16:00:00,63.53,34301.9,31551.9,16,1,3,7,False,False
2018-07-10 17:00:00,63.17,34090.5,31340.5,17,1,3,7,False,False
2018-07-10 18:00:00,62.24,33416.9,30666.9,18,1,3,7,False,False
2018-07-10 19:00:00,61.76,32701.7,29951.7,19,1,3,7,False,False
2018-07-10 20:00:00,61.89,32455.3,29705.3,20,1,3,7,False,False
2018-07-10 21:00:00,62.64,32075.5,29325.5,21,1,3,7,False,False
2018-07-10 22:00:00,62.49,31964.9,29164.9,22,1,3,7,False,False
2018-07-10 23:00:00,61.14,29701.9,27701.9,23,1,3,7,True,False
2018-07-11 00:00:00,61.0,27681.5,25681.5,0,2,3,7,True,False
2018-07-11 01:00:00,54.44,25810.8,23810.8,1,2,3,7,True,False
2018-07-11 02:00:00,52.31,24505.0,22505.0,2,2,3,7,True,False
2018-07-11 03:00:00,51.79,23837.6,21837.6,3,2,3,7,True,False
2018-07-11 04:00:00,51.66,23511.2,21511.2,4,2,3,7,True,False
2018-07-11 05:00:00,51.91,23529.5,21529.5,5,2,3,7,True,False
2018-07-11 06:00:00,56.83,24536.8,22586.8,6,2,3,7,True,False
2018-07-11 07:00:00,61.14,26827.6,24077.6,7,2,3,7,True,False
2018-07-11 08:00:00,63.17,29127.5,26327.5,8,2,3,7,False,False
2018-07-11 09:00:00,63.91,31509.6,28709.6,9,2,3,7,False,False
2018-07-11 10:00:00,63.8,32333.7,29533.7,10,2,3,7,False,False
2018-07-11 11:00:00,64.03,33288.5,30438.5,11,2,3,7,False,False
2018-07-11 12:00:00,65.5,34475.7,31625.7,12,2,3,7,False,False
2018-07-11 13:00:00,65.73,34932.6,32082.6,13,2,3,7,False,False
2018-07-11 14:00:00,65.01,34873.2,32023.2,14,2,3,7,False,False
2018-07-11 15:00:00,64.02,34694.7,31844.7,15,2,3,7,False,False
2018-07-11 16:00:00,63.67,34641.8,31791.8,16,2,3,7,False,False
2018-07-11 17:00:00,63.01,34397.3,31547.3,17,2,3,7,False,False
2018-07-11 18:00:00,62.46,33623.8,30773.8,18,2,3,7,False,False
2018-07-11 19:00:00,61.9,32828.9,29978.9,19,2,3,7,False,False
2018-07-11 20:00:00,62.49,32306.5,29456.5,20,2,3,7,False,False
2018-07-11 21:00:00,63.49,31983.2,29133.2,21,2,3,7,False,False
2018-07-11 22:00:00,63.49,31671.2,28771.2,22,2,3,7,False,False
2018-07-11 23:00:00,61.89,29422.9,27222.9,23,2,3,7,True,False
2018-07-12 00:00:00,62.0,27465.2,25265.2,0,3,3,7,True,False
2018-07-12 01:00:00,61.14,25299.2,23149.2,1,3,3,7,True,False
2018-07-12 02:00:00,58.0,24084.2,21934.2,2,3,3,7,True,False
2018-07-12 03:00:00,57.0,23301.4,21151.4,3,3,3,7,True,False
2018-07-12 04:00:00,56.95,22833.4,20683.4,4,3,3,7,True,False
2018-07-12 05:00:00,57.93,22986.6,20836.6,5,3,3,7,True,False
2018-07-12 06:00:00,61.5,24003.2,21903.2,6,3,3,7,True,False
2018-07-12 07:00:00,63.17,26629.2,23779.2,7,3,3,7,True,False
2018-07-12 08:00:00,65.02,28999.7,26099.7,8,3,3,7,False,False
2018-07-12 09:00:00,65.75,31153.6,28253.6,9,3,3,7,False,False
2018-07-12 10:00:00,66.51,32668.4,29768.4,10,3,3,7,False,False
2018-07-12 11:00:00,66.69,33377.4,30527.4,11,3,3,7,False,False
2018-07-12 12:00:00,68.0,34203.8,31353.8,12,3,3,7,False,False
2018-07-12 13:00:00,68.05,34442.0,31592.0,13,3,3,7,False,False
2018-07-12 14:00:00,67.94,34351.3,31501.3,14,3,3,7,False,False
2018-07-12 15:00:00,66.85,34055.8,31205.8,15,3,3,7,False,False
2018-07-12 16:00:00,66.67,34171.7,31321.7,16,3,3,7,False,False
2018-07-12 17:00:00,66.09,34163.9,31313.9,17,3,3,7,False,False
2018-07-12 18:00:00,65.01,33254.6,30404.6,18,3,3,7,False,False
2018-07-12 19:00:00,64.35,32510.6,29660.6,19,3,3,7,False,False
2018-07-12 20:00:00,64.67,32115.9,29265.9,20,3,3,7,False,False
2018-07-12 21:00:00,65.01,31783.1,28933.1,21,3,3,7,False,False
2018-07-12 22:00:00,64.67,31438.0,28538.0,22,3,3,7,False,False
2018-07-12 23:00:00,62.64,29303.3,27003.3,23,3,3,7,True,False
2018-07-13 00:00:00,61.86,27111.8,24811.8,0,4,3,7,True,False
2018-07-13 01:00:00,60.26,25217.2,23067.2,1,4,3,7,True,False
2018-07-13 02:00:00,57.93,23816.8,21666.8,2,4,3,7,True,False
2018-07-13 03:00:00,56.21,22848.3,20698.3,3,4,3,7,True,False
2018-07-13 04:00:00,56.01,22431.5,20281.5,4,4,3,7,True,False
2018-07-13 05:00:00,57.93,22544.0,20394.0,5,4,3,7,True,False
2018-07-13 06:00:00,61.54,23890.9,21790.9,6,4,3,7,True,False
2018-07-13 07:00:00,63.01,26142.6,23292.6,7,4,3,7,True,False
2018-07-13 08:00:00,65.0,28482.4,25582.4,8,4,3,7,False,False
2018-07-13 09:00:00,66.09,30966.6,28066.6,9,4,3,7,False,False
2018-07-13 10:00:00,65.89,32023.7,29123.7,10,4,3,7,False,False
2018-07-13 11:00:00,66.0,32926.5,30076.5,11,4,3,7,False,False
2018-07-13 12:00:00,66.69,33739.9,30889.9,12,4,3,7,False,False
2018-07-13 13:00:00,66.69,34153.1,31303.1,13,4,3,7,False,False
2018-07-13 14:00:00,65.17,33871.7,31021.7,14,4,3,7,False,False
2018-07-13 15:00:00,65.02,33567.0,30717.0,15,4,3,7,False,False
2018-07-13 16:00:00,64.94,33277.7,30427.7,16,4,3,7,False,False
2018-07-13 17:00:00,64.94,33205.6,30355.6,17,4,3,7,False,False
2018-07-13 18:00:00,63.99,32363.4,29513.4,18,4,3,7,False,False
2018-07-13 19:00:00,63.8,31664.2,28814.2,19,4,3,7,False,False
2018-07-13 20:00:00,64.5,30940.0,28090.0,20,4,3,7,False,False
2018-07-13 21:00:00,65.22,30491.1,27641.1,21,4,3,7,False,False
2018-07-13 22:00:00,65.17,29866.1,26966.1,22,4,3,7,False,False
2018-07-13 23:00:00,63.91,27911.9,25611.9,23,4,3,7,True,False
2018-07-14 00:00:00,64.39,27113.8,24813.8,0,5,3,7,True,True
2018-07-14 01:00:00,63.43,25023.0,22723.0,1,5,3,7,True,True
2018-07-14 02:00:00,62.86,23617.4,21317.4,2,5,3,7,True,True
2018-07-14 03:00:00,62.24,22549.6,20249.6,3,5,3,7,True,True
2018-07-14 04:00:00,62.14,21803.1,19503.1,4,5,3,7,True,True
2018-07-14 05:00:00,62.0,21368.0,19068.0,5,5,3,7,True,True
2018-07-14 06:00:00,61.15,20901.7,18601.7,6,5,3,7,True,True
2018-07-14 07:00:00,61.18,21185.3,18885.3,7,5,3,7,True,True
2018-07-14 08:00:00,62.14,22782.3,19982.3,8,5,3,7,False,True
2018-07-14 09:00:00,62.76,25263.3,22463.3,9,5,3,7,False,True
2018-07-14 10:00:00,63.69,27045.2,24245.2,10,5,3,7,False,True
2018-07-14 11:00:00,63.81,28116.7,25316.7,11,5,3,7,False,True
2018-07-14 12:00:00,63.81,28924.2,26124.2,12,5,3,7,False,True
2018-07-14 13:00:00,63.04,29488.5,26688.5,13,5,3,7,False,True
2018-07-14 14:00:00,62.7,29631.6,26831.6,14,5,3,7,False,True
2018-07-14 15:00:00,61.81,28987.2,26187.2,15,5,3,7,False,True
2018-07-14 16:00:00,60.01,28502.0,25702.0,16,5,3,7,False,True
2018-07-14 17:00:00,59.0,28299.5,25499.5,17,5,3,7,False,True
2018-07-14 18:00:00,58.43,27798.3,24998.3,18,5,3,7,False,True
2018-07-14 19:00:00,59.96,27519.6,24719.6,19,5,3,7,False,True
2018-07-14 20:00:00,62.14,27334.9,24534.9,20,5,3,7,False,True
2018-07-14 21:00:00,63.13,27139.7,24339.7,21,5,3,7,False,True
2018-07-14 22:00:00,63.86,26826.5,24026.5,22,5,3,7,False,True
2018-07-14 23:00:00,63.23,25494.5,23194.5,23,5,3,7,True,True
2018-07-15 00:00:00,63.69,22935.8,20635.8,0,6,3,7,True,True
2018-07-15 01:00:00,62.21,21211.5,18911.5,1,6,3,7,True,True
2018-07-15 02:00:00,61.15,20101.7,17801.7,2,6,3,7,True,True
2018-07-15 03:00:00,60.95,19410.2,17110.2,3,6,3,7,True,True
2018-07-15 04:00:00,58.0,19024.0,16724.0,4,6,3,7,True,True
2018-07-15 05:00:00,58.43,18734.3,16434.3,5,6,3,7,True,True
2018-07-15 06:00:00,58.07,18304.1,16004.1,6,6,3,7,True,True
2018-07-15 07:00:00,57.75,18262.8,15962.8,7,6,3,7,True,True
2018-07-15 08:00:00,61.0,19131.2,16831.2,8,6,3,7,False,True
2018-07-15 09:00:00,62.16,21130.8,18830.8,9,6,3,7,False,True
2018-07-15 10:00:00,62.45,22993.8,20693.8,10,6,3,7,False,True
2018-07-15 11:00:00,63.04,24304.4,22004.4,11,6,3,7,False,True
2018-07-15 12:00:00,63.01,25100.8,22800.8,12,6,3,7,False,True
2018-07-15 13:00:00,63.0,25890.2,23590.2,13,6,3,7,False,True
2018-07-15 14:00:00,62.14,26136.6,23836.6,14,6,3,7,False,True
2018-07-15 15:00:00,58.0,26132.5,23832.5,15,6,3,7,False,True
2018-07-15 16:00:00,54.83,25860.6,23560.6,16,6,3,7,False,True
2018-07-15 17:00:00,52.0,25621.3,23321.3,17,6,3,7,False,True
2018-07-15 18:00:00,51.72,25764.8,23168.1,18,6,3,7,False,True
2018-07-15 19:00:00,54.25,25422.4,23754.2,19,6,3,7,False,True
2018-07-15 20:00:00,56.05,25391.3,23457.2,20,6,3,7,False,True
2018-07-15 21:00:00,59.01,25818.7,23518.7,21,6,3,7,False,True
2018-07-15 22:00:00,62.86,26736.9,24436.9,22,6,3,7,False,True
2018-07-15 23:00:00,59.01,25705.8,23405.8,23,6,3,7,True,True
2018-07-16 00:00:00,60.0,23553.0,21253.0,0,0,3,7,True,False
2018-07-16 01:00:00,52.84,22556.7,20256.7,1,0,3,7,True,False
2018-07-16 02:00:00,50.35,21930.8,19630.8,2,0,3,7,True,False
2018-07-16 03:00:00,50.0,21657.4,19357.4,3,0,3,7,True,False
2018-07-16 04:00:00,49.83,21736.4,19436.4,4,0,3,7,True,False
2018-07-16 05:00:00,50.0,21797.7,19497.7,5,0,3,7,True,False
2018-07-16 06:00:00,53.05,22467.5,20174.1,6,0,3,7,True,False
2018-07-16 07:00:00,58.09,24128.2,21678.6,7,0,3,7,True,False
2018-07-16 08:00:00,62.16,26719.4,23919.4,8,0,3,7,False,False
2018-07-16 09:00:00,62.75,28987.7,26187.7,9,0,3,7,False,False
2018-07-16 10:00:00,62.86,30781.6,27981.6,10,0,3,7,False,False
2018-07-16 11:00:00,63.0,31770.3,28970.3,11,0,3,7,False,False
2018-07-16 12:00:00,63.6,32708.9,29908.9,12,0,3,7,False,False
2018-07-16 13:00:00,63.9,33307.7,30507.7,13,0,3,7,False,False
2018-07-16 14:00:00,63.78,33154.4,30354.4,14,0,3,7,False,False
2018-07-16 15:00:00,63.31,32889.2,30089.2,15,0,3,7,False,False
2018-07-16 16:00:00,64.0,33024.7,30224.7,16,0,3,7,False,False
2018-07-16 17:00:00,64.39,32873.9,30073.9,17,0,3,7,False,False
2018-07-16 18:00:00,64.0,31842.2,29042.2,18,0,3,7,False,False
2018-07-16 19:00:00,64.0,31031.4,28231.4,19,0,3,7,False,False
2018-07-16 20:00:00,64.5,30705.8,27905.8,20,0,3,7,False,False
2018-07-16 21:00:00,65.22,30387.5,27587.5,21,0,3,7,False,False
2018-07-16 22:00:00,65.69,29719.1,26919.1,22,0,3,7,False,False
2018-07-16 23:00:00,64.56,27521.4,25221.4,23,0,3,7,True,False
2018-07-17 00:00:00,63.03,26559.3,24259.3,0,1,3,7,True,False
2018-07-17 01:00:00,61.15,24586.7,22286.7,1,1,3,7,True,False
2018-07-17 02:00:00,57.46,23474.6,21174.6,2,1,3,7,True,False
2018-07-17 03:00:00,56.85,22574.4,20274.4,3,1,3,7,True,False
2018-07-17 04:00:00,56.0,22225.8,19925.8,4,1,3,7,True,False
2018-07-17 05:00:00,56.85,22381.1,20081.1,5,1,3,7,True,False
2018-07-17 06:00:00,61.15,23233.4,20933.4,6,1,3,7,True,False
2018-07-17 07:00:00,62.86,25327.6,22527.6,7,1,3,7,True,False
2018-07-17 08:00:00,64.59,27860.9,25060.9,8,1,3,7,False,False
2018-07-17 09:00:00,65.36,30102.9,27302.9,9,1,3,7,False,False
